#,Product ID,Medicine Name,Pack Size,Category,Company,Price (Rs.),Stock Status,Notes
1268,021011,GLITPAM 20MG TAB,10S,Tablets,GLITZ PHARMA,60,In Stock,
1269,021008,GLIXIM 200MG TAB,5S,Tablets,GLITZ PHARMA,440,In Stock,
1270,021099,GLIXIM 30ML SUSP,30ML,Suspensions,GLITZ PHARMA,450,In Stock,
1271,021098,GLIXIM 400MG CAP,5S,Capsules,GLITZ PHARMA,280,In Stock,
1272,021105,GLIXIM DS SYP,30ML,Syrups,GLITZ PHARMA,490,In Stock,
1273,021094,GLOFT 120ML SYP,120ML,Syrups,GLITZ PHARMA,240,In Stock,
1274,021095,GLOFT-F TAB,30S,Tablets,GLITZ PHARMA,90,In Stock,
1275,021040,GRADYN TAB,20S,Tablets,GLITZ PHARMA,450,In Stock,
1276,021042,GRASET 100MG TAB,30S,Tablets,GLITZ PHARMA,340,In Stock,
1277,021041,GRASET 50MG TAB,30S,Tablets,GLITZ PHARMA,240,In Stock,
1278,021110,KALBONE PLUS SACHET,10S,Sachets & Powders,GLITZ PHARMA,320,In Stock,
1279,021014,LAMEPIL 100MG TAB,,Tablets,GLITZ PHARMA,120,In Stock,
1280,021012,LAMEPIL 25MG TAB,,Tablets,GLITZ PHARMA,130,In Stock,
1281,021013,LAMEPIL 50MG TAB,30S,Tablets,GLITZ PHARMA,70,In Stock,
1282,021015,LASOGAP 30MG CAP,,Capsules,GLITZ PHARMA,100,In Stock,
1283,021096,LEZOV 250MG TAB,10S,Tablets,GLITZ PHARMA,240,In Stock,
1284,021097,LEZOV 500MG TAB,10S,Tablets,GLITZ PHARMA,360,In Stock,
1285,021043,M FERTI CAP,,Capsules,GLITZ PHARMA,150,In Stock,
1286,021102,M-FERTI CAP,30S,Capsules,GLITZ PHARMA,140,In Stock,
1287,021044,MAMGIT 10MG TAB,10S,Tablets,GLITZ PHARMA,200,In Stock,
1288,021023,MEGIT 15MG TAB,,Tablets,GLITZ PHARMA,390,In Stock,
1289,021022,MEGIT 7.5MG TAB,,Tablets,GLITZ PHARMA,130,In Stock,
1290,021024,MITAZ 15MG TAB,,Tablets,GLITZ PHARMA,290,In Stock,
1291,021025,MITAZ 30MG TAB,20S,Tablets,GLITZ PHARMA,340,In Stock,
1292,021026,MITAZ 45MG TAB,,Tablets,GLITZ PHARMA,280,In Stock,
1293,021034,MOGIZ 400MG TAB,5S,Tablets,GLITZ PHARMA,390,In Stock,
1294,021072,NAZEPAM 0.5MG TAB,30S,Tablets,GLITZ PHARMA,310,In Stock,
1295,021073,NAZEPAM 2MG TAB,30S,Tablets,GLITZ PHARMA,420,In Stock,
1296,021109,NITPAM 5MG TAB,10S,Tablets,GLITZ PHARMA,140,In Stock,
1297,021027,NITROFURANTION TAB,,Tablets,GLITZ PHARMA,310,In Stock,
1298,021074,NOPIL 120ML SYP,120ML,Syrups,GLITZ PHARMA,510,In Stock,
1299,021046,O-ZIP 10MG TAB,,Tablets,GLITZ PHARMA,110,In Stock,
1300,021045,O-ZIP 5MG TAB,,Tablets,GLITZ PHARMA,360,In Stock,
1301,021047,OLIDA 10MG TAB,20S,Tablets,GLITZ PHARMA,440,In Stock,
1302,021089,OZIP 10MG TAB,10S,Tablets,GLITZ PHARMA,310,In Stock,
1303,021088,OZIP 5MG TAB,10S,Tablets,GLITZ PHARMA,220,In Stock,
1304,021075,OZIP PLUS 3/25MG CAP,30S,Capsules,GLITZ PHARMA,100,In Stock,
1305,021076,OZIP PLUS 6/25MG CAP,30S,Capsules,GLITZ PHARMA,310,In Stock,
1306,021049,P GAB 100MG CAP,14S,Capsules,GLITZ PHARMA,210,In Stock,
1307,021050,P GAB 150MG CAP,10S,Capsules,GLITZ PHARMA,360,In Stock,
1308,021051,P GAB 300MG CAP,10S,Capsules,GLITZ PHARMA,360,In Stock,
1309,021048,P GAB 50MG CAP,14S,Capsules,GLITZ PHARMA,230,In Stock,
1310,021052,P GAB 75MG CAP,14S,Capsules,GLITZ PHARMA,310,In Stock,
1311,021053,PRACIT 37.5MG TAB,,Tablets,GLITZ PHARMA,110,In Stock,
1312,021054,PRACIT 50MG TAB,20s,Tablets,GLITZ PHARMA,280,In Stock,
1313,021055,PRACIT 75MG TAB,14S,Tablets,GLITZ PHARMA,390,In Stock,
1314,021056,PRACIT XR 75MG TAB,10S,Tablets,GLITZ PHARMA,270,In Stock,
1315,021028,PROCYE 5MG TAB,,Tablets,GLITZ PHARMA,80,In Stock,
1316,021057,PROLAM 0.25MG TAB,,Tablets,GLITZ PHARMA,300,In Stock,
1317,021058,PROLAM 0.5MG TAB,,Tablets,GLITZ PHARMA,220,In Stock,
1318,021059,PROLAM 1MG TAB,,Tablets,GLITZ PHARMA,170,In Stock,
1319,021078,QUTIA 100MG TAB,30S,Tablets,GLITZ PHARMA,120,In Stock,
1320,021079,QUTIA 200MG TAB,10S,Tablets,GLITZ PHARMA,340,In Stock,
1321,021077,QUTIA 25MG TAB,30S,Tablets,GLITZ PHARMA,100,In Stock,
1322,021080,QUTIA 300MG TAB,10S,Tablets,GLITZ PHARMA,180,In Stock,
1323,021090,QUTIA XR 150MG TAB,10S,Tablets,GLITZ PHARMA,450,In Stock,
1324,021082,RAZE 1MG TAB,,Tablets,GLITZ PHARMA,430,In Stock,
1325,021083,RAZE 2MG TAB,20S,Tablets,GLITZ PHARMA,60,In Stock,
1326,021084,RAZE 3MG TAB,,Tablets,GLITZ PHARMA,80,In Stock,
1327,021085,RAZE 4MG TAB,10S,Tablets,GLITZ PHARMA,260,In Stock,
1328,021081,RAZE 60ML SYP,60ML,Syrups,GLITZ PHARMA,250,In Stock,
1329,021092,ROSIR 10MG TAB,10S,Tablets,GLITZ PHARMA,130,In Stock,
1330,021093,ROSIR 5MG TAB,10S,Tablets,GLITZ PHARMA,410,In Stock,
1331,021060,SEITAM 250MG TAB,,Tablets,GLITZ PHARMA,180,In Stock,
1332,021061,SEITAM 500MG TAB,10S,Tablets,GLITZ PHARMA,90,In Stock,
1333,021062,SEITAM SYP,,Syrups,GLITZ PHARMA,580,In Stock,
1334,021029,SERA 5MG TAB,,Tablets,GLITZ PHARMA,400,In Stock,
1335,021108,TRACET TAB,30S,Tablets,GLITZ PHARMA,180,In Stock,
1336,021030,VEDIGIT 12.5MG TAB,,Tablets,GLITZ PHARMA,420,In Stock,
1337,021031,VEDIGIT 25MG TAB,,Tablets,GLITZ PHARMA,180,In Stock,
1338,021032,VEDIGIT 6.25MG TAB,30S,Tablets,GLITZ PHARMA,190,In Stock,
1339,021033,ZIGLIT 60ML SYP,,Syrups,GLITZ PHARMA,310,In Stock,
1340,021111,ZIPRASID-40 CAP,10S,Capsules,GLITZ PHARMA,170,In Stock,
1341,021112,ZIPRASID-60MG CAP,10S,Capsules,GLITZ PHARMA,460,In Stock,
1342,021086,ZOPIR 25MG TAB,,Tablets,GLITZ PHARMA,50,In Stock,
1343,021087,ZOPIR 50MG TAB,60S,Tablets,GLITZ PHARMA,220,In Stock,
1344,021107,ZYME Q10 CAP,30S,Capsules,GLITZ PHARMA,170,In Stock,
1345,022012,ANXO TAB,30S,Tablets,WELLZYNE PHARMA,130,In Stock,
1346,022009,B-MAXIN SYP,120ML,Syrups,WELLZYNE PHARMA,440,In Stock,
1347,022001,CMYATE INJ,1VAIL,Injections,WELLZYNE PHARMA,470,In Stock,
1348,022010,CP ADAN SYP,120ML,Syrups,WELLZYNE PHARMA,210,In Stock,
1349,022002,DILQUORA INJ,10S,Injections,WELLZYNE PHARMA,290,In Stock,
1350,022008,DONTIST GEL,20GM,Topicals / Creams & Gels,WELLZYNE PHARMA,540,In Stock,
1351,022004,EMUKU 1GM INJ,1VAIL,Injections,WELLZYNE PHARMA,180,In Stock,
1352,022003,EMUKU 500MG IV INJ,1VAIL,Injections,WELLZYNE PHARMA,310,In Stock,
1353,022013,MORINGANO CAP,30S,Capsules,WELLZYNE PHARMA,80,In Stock,
1354,022005,PERACEF-S 1GM IN J,1VAIL,Other / General,WELLZYNE PHARMA,300,In Stock,
1355,022006,PERACEF-S 2GM INJ,1VAIL,Injections,WELLZYNE PHARMA,450,In Stock,
1356,022007,RENOCK GEL,25GM,Topicals / Creams & Gels,WELLZYNE PHARMA,490,In Stock,
1357,022011,UTINOS SACHET,10S,Sachets & Powders,WELLZYNE PHARMA,260,In Stock,
1358,024019,ASOLOS DROP,10ML,Drops,GOLDSHEFF NUTRACEUTICALS,80,In Stock,
1359,024033,EFO SACHET,10S,Sachets & Powders,GOLDSHEFF NUTRACEUTICALS,170,In Stock,
1360,024502,EZOFEN TAB,20`S,Tablets,GOLDSHEFF NUTRACEUTICALS,210,In Stock,
1361,024021,EZOFEN CREAM,40GM,Topicals / Creams & Gels,GOLDSHEFF NUTRACEUTICALS,150,In Stock,
1362,024016,FEROCHEL SUSP,120ML,Suspensions,GOLDSHEFF NUTRACEUTICALS,180,In Stock,
1363,024015,FEROCHEL TAB,20S,Tablets,GOLDSHEFF NUTRACEUTICALS,310,In Stock,
1364,024017,MYOGRACE SACHET,10S,Sachets & Powders,GOLDSHEFF NUTRACEUTICALS,390,In Stock,
1365,024006,PEPSIL 120ML SUSP,120ML,Suspensions,GOLDSHEFF NUTRACEUTICALS,170,In Stock,
1366,024014,PROCOD 120ML SYP,120ML,Syrups,GOLDSHEFF NUTRACEUTICALS,570,In Stock,
1367,024012,PROCOD 180ML SYP,180ML,Syrups,GOLDSHEFF NUTRACEUTICALS,140,In Stock,
1368,024010,PROCOD ORAL DROP,10ML,Drops,GOLDSHEFF NUTRACEUTICALS,230,In Stock,
1369,024020,PROCOD TAB,20S,Tablets,GOLDSHEFF NUTRACEUTICALS,330,In Stock,
1370,024001,PROSENSE 120ML SYP,120ML,Syrups,GOLDSHEFF NUTRACEUTICALS,590,In Stock,
1371,024009,PROSENSE 240ML DS SYP,240ML,Syrups,GOLDSHEFF NUTRACEUTICALS,330,In Stock,
1372,024002,PROSENSE DS 120ML SYP,120ML,Syrups,GOLDSHEFF NUTRACEUTICALS,420,In Stock,
1373,024004,PROSENSE DS TAB,20S,Tablets,GOLDSHEFF NUTRACEUTICALS,420,In Stock,
1374,024018,SCORE-X TAB,10`S,Tablets,GOLDSHEFF NUTRACEUTICALS,110,In Stock,
1375,024008,SOFTINA 10S CAP,10S,Capsules,GOLDSHEFF NUTRACEUTICALS,360,In Stock,
1376,024011,SOFTINA 30S CAP,30S,Capsules,GOLDSHEFF NUTRACEUTICALS,400,In Stock,
1377,024005,VITABOOST PLUS TAB,20S,Tablets,GOLDSHEFF NUTRACEUTICALS,190,In Stock,
1378,024013,VITABOOST TAB,20S,Tablets,GOLDSHEFF NUTRACEUTICALS,440,In Stock,
1379,024031,VITILEX 120ML SYP,120ML,Syrups,GOLDSHEFF NUTRACEUTICALS,120,In Stock,
1380,027002,CYNORAY-D CAP,1S,Capsules,SAFEMAD TECHNOLGIES,500,In Stock,
1381,027001,GTN BRITA CREAM,25GM,Topicals / Creams & Gels,SAFEMAD TECHNOLGIES,450,In Stock,
1382,028005,ALTA FRESH EYE DROP,5ML,Drops,AZRON LABORATORY,170,In Stock,
1383,028018,ASHK EYE DROPS,15ML,Drops,AZRON LABORATORY,220,In Stock,
1384,028003,DIVASAS PLUS TAB,30,Tablets,AZRON LABORATORY,60,In Stock,
1385,028010,DORZITOL EYE DROP,15ML,Drops,AZRON LABORATORY,90,In Stock,
1386,028011,MESO FORTE TAB,20`S,Tablets,AZRON LABORATORY,350,In Stock,
1387,028006,MYDEXA EYE DROP,5ML,Drops,AZRON LABORATORY,350,In Stock,
1388,028015,NEPTHA EYE DROPS,5ML,Drops,AZRON LABORATORY,200,In Stock,
1389,028019,NETIDIN EYE DROPS,5ML,Drops,AZRON LABORATORY,210,In Stock,
1390,028014,OCU LOL EYE DROPS,5ML,Drops,AZRON LABORATORY,290,In Stock,
1391,028007,OCULUS EYE DROP,5ML,Drops,AZRON LABORATORY,110,In Stock,
1392,028008,OLOSAF EYE DROP,5ML,Drops,AZRON LABORATORY,230,In Stock,
1393,028017,POLYPROP EYE DROPS,15ML,Drops,AZRON LABORATORY,300,In Stock,
1394,028013,RAYDEX-T EYE DROPS,5ML,Drops,AZRON LABORATORY,220,In Stock,
1395,028012,RAYMOX EYE DROPS,5ML,Drops,AZRON LABORATORY,100,In Stock,
1396,028016,RAYPAT EYE DROPS,5ML,Drops,AZRON LABORATORY,100,In Stock,
1397,028009,SELMOXI EYE DROP,5ML,Drops,AZRON LABORATORY,180,In Stock,
1398,028002,XANOVIT PLUS SYP,120ML,Syrups,AZRON LABORATORY,480,In Stock,
1399,028001,XANOVIT PLUS TAB,20`S,Tablets,AZRON LABORATORY,140,In Stock,
1400,028004,XANOVIT XTRA TAB,20`S,Tablets,AZRON LABORATORY,90,In Stock,
1401,029008,ABWO 40GM CREAM,40GM,Topicals / Creams & Gels,ACUMEN PHARMACEUTICALS,200,In Stock,
1402,029021,ACU-D INSTA SHOT,10ML,Other / General,ACUMEN PHARMACEUTICALS,250,In Stock,
1403,029073,ACU-D JR DROP,10ML,Drops,ACUMEN PHARMACEUTICALS,270,In Stock,
1404,029049,ACUFOL TAB,30S,Tablets,ACUMEN PHARMACEUTICALS,450,In Stock,
1405,029009,ACULEAF COUGH SYP,120ML,Syrups,ACUMEN PHARMACEUTICALS,470,In Stock,
1406,029070,ACULIX DROP,20ML,Drops,ACUMEN PHARMACEUTICALS,250,In Stock,
1407,029039,ACUMEG SYP,240ML,Syrups,ACUMEN PHARMACEUTICALS,550,In Stock,
1408,029007,ACUTITE 120ML SYP,120ML,Syrups,ACUMEN PHARMACEUTICALS,300,In Stock,
1409,029005,AFLAMIC 20MG TAB,20S,Tablets,ACUMEN PHARMACEUTICALS,290,In Stock,
1410,029002,AGLOP 30ML SYP,30ML,Syrups,ACUMEN PHARMACEUTICALS,480,In Stock,
1411,029001,AGLOP 400MG CAP,5S,Capsules,ACUMEN PHARMACEUTICALS,410,In Stock,
1412,029003,AGLOP DS SYP,30ML,Syrups,ACUMEN PHARMACEUTICALS,280,In Stock,
1413,029004,ALTERCAST 10MG TAB,14S,Tablets,ACUMEN PHARMACEUTICALS,340,In Stock,
1414,029057,ALTERCAST 4MG SACHETS,14S,Sachets & Powders,ACUMEN PHARMACEUTICALS,380,In Stock,
1415,029074,AULTADEX DDR 30MG CAP,30S,Capsules,ACUMEN PHARMACEUTICALS,460,In Stock,
1416,029006,AULTADEX DDR 60MG CAP,30S,Capsules,ACUMEN PHARMACEUTICALS,350,In Stock,
1417,029059,AXYCID 120ML SYP,120ML,Syrups,ACUMEN PHARMACEUTICALS,160,In Stock,
1418,029010,AYETONOL TAB,21`S,Tablets,ACUMEN PHARMACEUTICALS,120,In Stock,
1419,029052,AYTIMAX 100MG TAB,20S,Tablets,ACUMEN PHARMACEUTICALS,400,In Stock,
1420,029051,AYTIMAX 50MG TAB,30S,Tablets,ACUMEN PHARMACEUTICALS,180,In Stock,
1421,029067,BACTOWIN 1GM INJ,1VAIL,Injections,ACUMEN PHARMACEUTICALS,700,In Stock,
1422,029013,BACTOWIN 2GM INJ,2GM,Injections,ACUMEN PHARMACEUTICALS,720,In Stock,
1423,029071,BETAPIME 1GM INJ,1VAIK,Injections,ACUMEN PHARMACEUTICALS,440,In Stock,
1424,029012,BETAPIME 500MG IM/IV,1`S,IV & Infusions,ACUMEN PHARMACEUTICALS,820,In Stock,
1425,029048,BIG 3 SYP 240ML,240ML,Syrups,ACUMEN PHARMACEUTICALS,310,In Stock,
1426,029011,BROBAL 75MG TAB,75MG,Tablets,ACUMEN PHARMACEUTICALS,340,In Stock,
1427,029019,CALCIU FORT SYP,1`S,Syrups,ACUMEN PHARMACEUTICALS,350,In Stock,
1428,029017,CALCIU FORT TAB,30`S,Tablets,ACUMEN PHARMACEUTICALS,310,In Stock,
1429,029015,CLAUD TAB 50MG,10`S,Tablets,ACUMEN PHARMACEUTICALS,110,In Stock,
1430,029014,CLOPIWIN AP TAB,10`S,Tablets,ACUMEN PHARMACEUTICALS,250,In Stock,
1431,029016,CYPROTOT 50MG TAB,50MG,Tablets,ACUMEN PHARMACEUTICALS,320,In Stock,
1432,029020,DELTA D3 INJ,1`S,Injections,ACUMEN PHARMACEUTICALS,550,In Stock,
1433,029023,EMETISTOP TAB,20S,Tablets,ACUMEN PHARMACEUTICALS,210,In Stock,
1434,029066,ESTICEF 1GM INJ,1VAIL,Injections,ACUMEN PHARMACEUTICALS,620,In Stock,
1435,029072,ESTICEF 500MG INJ,1VAIL,Injections,ACUMEN PHARMACEUTICALS,340,In Stock,
1436,029024,ETHIROS TAB,21S,Tablets,ACUMEN PHARMACEUTICALS,350,In Stock,
1437,029022,ETHODROL TAB,28s,Tablets,ACUMEN PHARMACEUTICALS,90,In Stock,
1438,029061,FERTILON CAP,30S,Capsules,ACUMEN PHARMACEUTICALS,130,In Stock,
1439,029064,GINKOBELEC 120ML SYP,120ML,Syrups,ACUMEN PHARMACEUTICALS,150,In Stock,
1440,029025,HIFERO 100+0.35MG,30S,Other / General,ACUMEN PHARMACEUTICALS,130,In Stock,
1441,029027,J-ZIT 250MG CAP,6S,Capsules,ACUMEN PHARMACEUTICALS,350,In Stock,
1442,029026,J-ZIT 500MG CAP,6S,Capsules,ACUMEN PHARMACEUTICALS,140,In Stock,
1443,029028,J-ZIT DS SUS,15ML,Other / General,ACUMEN PHARMACEUTICALS,310,In Stock,
1444,029029,LETROWEN 2.5MG TAB,2.5MG,Tablets,ACUMEN PHARMACEUTICALS,130,In Stock,
1445,029037,LUNAGEST 100MG TAB,14S,Tablets,ACUMEN PHARMACEUTICALS,400,In Stock,
1446,029068,METHCOMIN TAB,30S,Tablets,ACUMEN PHARMACEUTICALS,80,In Stock,
1447,029060,MEXPA 120ML SYP,120ML,Syrups,ACUMEN PHARMACEUTICALS,470,In Stock,
1448,029030,MISTEK 200MCG,28S,Other / General,ACUMEN PHARMACEUTICALS,430,In Stock,
1449,029033,NATALVIT IQ TAB,20S,Tablets,ACUMEN PHARMACEUTICALS,400,In Stock,
1450,029035,NAVIX 20MG CAP,14S,Capsules,ACUMEN PHARMACEUTICALS,290,In Stock,
1451,029036,NAVIX 40MG CAP,40MG,Capsules,ACUMEN PHARMACEUTICALS,500,In Stock,
1452,029034,NAVIX 40MG INJ,1VAIL,Injections,ACUMEN PHARMACEUTICALS,300,In Stock,
1453,029038,NAXOLIT 2.5MG TAB,14S,Tablets,ACUMEN PHARMACEUTICALS,310,In Stock,
1454,029032,NEWVIT IQ TAB,20S,Tablets,ACUMEN PHARMACEUTICALS,270,In Stock,
1455,029018,NEWVIT IQ TAB NEW,30S,Tablets,ACUMEN PHARMACEUTICALS,320,In Stock,
1456,029031,NORMENS TAB,30S,Tablets,ACUMEN PHARMACEUTICALS,80,In Stock,
1457,029045,OLSUNA SACHET,10S,Sachets & Powders,ACUMEN PHARMACEUTICALS,240,In Stock,
1458,029050,PREMENO TAB,30S,Tablets,ACUMEN PHARMACEUTICALS,430,In Stock,
1459,029069,REMEP 20MG CAP,14S,Capsules,ACUMEN PHARMACEUTICALS,270,In Stock,
1460,029058,REMEP 40MG IV INJ,1VAIL,Injections,ACUMEN PHARMACEUTICALS,600,In Stock,
1461,029065,REMEP 40MG TAB,,Tablets,ACUMEN PHARMACEUTICALS,110,In Stock,
1462,029040,REVOFER INJ,5S,Injections,ACUMEN PHARMACEUTICALS,790,In Stock,
1463,029063,RHOSY INJ,1VAIL,Injections,ACUMEN PHARMACEUTICALS,420,In Stock,
1464,029056,ROJEL 120ML SYP,120ML,Syrups,ACUMEN PHARMACEUTICALS,190,In Stock,
1465,029043,ROJEL TAB,30S,Tablets,ACUMEN PHARMACEUTICALS,350,In Stock,
1466,029055,SCHPRO TAB,20S,Tablets,ACUMEN PHARMACEUTICALS,190,In Stock,
1467,029046,SELMOXI 400MG,5S,Other / General,ACUMEN PHARMACEUTICALS,140,In Stock,
1468,029054,SOPRET 10MG TAB,10S,Tablets,ACUMEN PHARMACEUTICALS,270,In Stock,
1469,029053,SOPRET 5MG TAB,10S,Tablets,ACUMEN PHARMACEUTICALS,400,In Stock,
1470,029047,TRADIX INJ IV,1S,Injections,ACUMEN PHARMACEUTICALS,620,In Stock,
1471,029041,VESOPRIDE 25MG,20S,Other / General,ACUMEN PHARMACEUTICALS,150,In Stock,
1472,029042,VESOPRIDE 50MG,20S,Other / General,ACUMEN PHARMACEUTICALS,250,In Stock,
1473,029044,ZEGWIN-M 50/500MG,14S,Other / General,ACUMEN PHARMACEUTICALS,440,In Stock,
1474,029062,ZEKAR 60ML SYP,60ML,Syrups,ACUMEN PHARMACEUTICALS,240,In Stock,
1475,030001,ARCOX 60MG TAB,20`S,Tablets,RIFA,320,In Stock,
1476,030022,ARCOX 90MG TAB,20S,Tablets,RIFA,400,In Stock,
1477,030002,BACLIN 10MG TAB,30`S,Tablets,RIFA,440,In Stock,
1478,030019,BACLIN 20MG TAB,30`S,Tablets,RIFA,440,In Stock,
1479,030035,BACLIN SYP,120ML,Syrups,RIFA,530,In Stock,
1480,030015,CANCITEK TAB,30`S,Tablets,RIFA,400,In Stock,
1481,030029,CECLOFIN 100MG TAB,30S,Tablets,RIFA,60,In Stock,
1482,030003,CRIP 2.5MG TAB,30`S,Tablets,RIFA,430,In Stock,
1483,030033,DEXTOL 30MG CAP,30S,Capsules,RIFA,500,In Stock,
1484,030024,DEXTOL 60MG CAP,30S,Capsules,RIFA,250,In Stock,
1485,030023,DICERIN 50MG CAP,30S,Capsules,RIFA,90,In Stock,
1486,030004,ESOLIVE 20MG,14s,IV & Infusions,RIFA,530,In Stock,
1487,030005,ESOLIVE 40MG,14s,IV & Infusions,RIFA,640,In Stock,
1488,030028,FASCAR 250MG TAB,10S,Tablets,RIFA,240,In Stock,
1489,030007,FREDIXIME 100MG SUSP,30ML,Suspensions,RIFA,310,In Stock,
1490,030006,FREDIXIME CAP,5`S,Capsules,RIFA,300,In Stock,
1491,030008,FREDIXIME DS 200MG SUSP,30ML,Suspensions,RIFA,100,In Stock,
1492,030027,HEJRAN 100MG TAB,30S,Tablets,RIFA,160,In Stock,
1493,030026,HEJRAN 50MG TAB,14S,Tablets,RIFA,140,In Stock,
1494,030025,ICIRIC 10MG TAB,20S,Tablets,RIFA,410,In Stock,
1495,030034,ICIRIC 5MG TAB,10S,Tablets,RIFA,300,In Stock,
1496,030009,MAXOGEST TAB,20`S,Tablets,RIFA,90,In Stock,
1497,030018,NEUXIL 20MG CAP,14`S,Capsules,RIFA,170,In Stock,
1498,030010,NEUXIL 30MG CAP,10`S,Capsules,RIFA,480,In Stock,
1499,030011,NEUXIL 60MG CAP,10`S,Capsules,RIFA,90,In Stock,
1500,030013,OSSIS TONIC 240ML,240ML,Other / General,RIFA,130,In Stock,
1501,030012,OVAFRED TAB,10`S,Tablets,RIFA,380,In Stock,
1502,030014,OVODOL PLUS TAB,20`S,Tablets,RIFA,180,In Stock,
1503,030021,SOLIEL TAB,20`S,Tablets,RIFA,290,In Stock,
1504,030031,STAN-D TAB,30S,Tablets,RIFA,310,In Stock,
1505,030017,THIORIL CAP,20`S,Capsules,RIFA,370,In Stock,
1506,030020,TIOFREL 4MG CAP,20`S,Capsules,RIFA,290,In Stock,
1507,030030,VELD 50MG TAB,28S,Tablets,RIFA,150,In Stock,
1508,030032,VELD PLUS TAB,28S,Tablets,RIFA,280,In Stock,
1509,030016,ZITOPRID TAB 50MG,10`S,Tablets,RIFA,240,In Stock,
1510,031011,BECOMIN INJ,10,Injections,POPULAR CHEMICAL WORKS,560,In Stock,
1511,031008,DISPEL DS SYP,1,Syrups,POPULAR CHEMICAL WORKS,590,In Stock,
1512,031007,DISPEL SYP,1,Syrups,POPULAR CHEMICAL WORKS,460,In Stock,
1513,031009,DISPELCAP 400 MG,5,Capsules,POPULAR CHEMICAL WORKS,460,In Stock,
1514,031028,EGIX SYP 60 ML,1,Syrups,POPULAR CHEMICAL WORKS,150,In Stock,
1515,031027,EGIX TAB,10,Tablets,POPULAR CHEMICAL WORKS,80,In Stock,
1516,031024,FISMIN SYP 250 MG,1,Syrups,POPULAR CHEMICAL WORKS,190,In Stock,
1517,031026,FYAC SYP,1,Syrups,POPULAR CHEMICAL WORKS,200,In Stock,
1518,031014,FYGESIC TAB,20,Tablets,POPULAR CHEMICAL WORKS,440,In Stock,
1519,031012,FYMEZOLE CAP 20 MG,14,Capsules,POPULAR CHEMICAL WORKS,110,In Stock,
1520,031013,FYMEZOLE CAP 20 MG,10,Capsules,POPULAR CHEMICAL WORKS,130,In Stock,
1521,031023,FYNKOBEN SYP 90 ML,1,Syrups,POPULAR CHEMICAL WORKS,270,In Stock,
1522,031022,FYRISUN CREAM,1,Topicals / Creams & Gels,POPULAR CHEMICAL WORKS,400,In Stock,
1523,031005,JETEPAR 10ML INJ,10ML,Injections,POPULAR CHEMICAL WORKS,690,In Stock,
1524,031006,JETEPAR 2ML INJ,2ML,Injections,POPULAR CHEMICAL WORKS,770,In Stock,
1525,031004,JETEPAR CAP,20S,Capsules,POPULAR CHEMICAL WORKS,460,In Stock,
1526,031001,JETEPAR SYP 112ML,,Syrups,POPULAR CHEMICAL WORKS,380,In Stock,
1527,031020,KONDUCT TAB 50 MG,,Tablets,POPULAR CHEMICAL WORKS,310,In Stock,
1528,031017,LOPEMID CAP,60,Capsules,POPULAR CHEMICAL WORKS,250,In Stock,
1529,031010,MACIFER SYP 60 ML,1,Syrups,POPULAR CHEMICAL WORKS,230,In Stock,
1530,031002,MAIORAD INJ,6AMP,Injections,POPULAR CHEMICAL WORKS,800,In Stock,
1531,031003,MAIORAD TAB,30S,Tablets,POPULAR CHEMICAL WORKS,120,In Stock,
1532,031025,PAIGONNE INJ,5,Injections,POPULAR CHEMICAL WORKS,590,In Stock,
1533,031018,QILIUM SYP 120 ML,1,Syrups,POPULAR CHEMICAL WORKS,370,In Stock,
1534,031019,QILIUM SYP 60 ML,1,Syrups,POPULAR CHEMICAL WORKS,170,In Stock,
1535,031021,SALAMOL SYP 60 ML,1,Syrups,POPULAR CHEMICAL WORKS,280,In Stock,
1536,031015,VOVIRON SR INJ,5,Injections,POPULAR CHEMICAL WORKS,770,In Stock,
1537,031016,VOVIRON SR TAB 100 MG,30,Tablets,POPULAR CHEMICAL WORKS,380,In Stock,
1538,035001,CARTIFLEX 250/200MG CAP,20S,Capsules,CURATECH PHARMA,500,In Stock,
1539,035002,CETRINE 5MG TAB,10S,Tablets,CURATECH PHARMA,240,In Stock,
1540,035003,CINAFLOX 200MG TAB,10`S,Tablets,CURATECH PHARMA,70,In Stock,
1541,035004,CINAFLOX 400MG TAB,10S,Tablets,CURATECH PHARMA,190,In Stock,
1542,035005,CIPRACIN 250MG TAB,10S,Tablets,CURATECH PHARMA,300,In Stock,
1543,035006,CIPRACIN 500MG TAB,10S,Tablets,CURATECH PHARMA,430,In Stock,
1544,035014,CUAON 8MG TAB,10S,Tablets,CURATECH PHARMA,80,In Stock,
1545,035007,CURADOL 100MG TAB,30S,Tablets,CURATECH PHARMA,50,In Stock,
1546,035008,CURAFLOXIN 250MG TAB,10S,Tablets,CURATECH PHARMA,180,In Stock,
1547,035009,CURAFLOXIN 500MG TAB,10S,Tablets,CURATECH PHARMA,240,In Stock,
1548,035010,CURAGESIC TAB,100S,Tablets,CURATECH PHARMA,180,In Stock,
1549,035011,CURALOV 25MG TAB,10S,Tablets,CURATECH PHARMA,130,In Stock,
1550,035012,CURALOV 6.25MG TAB,30S,Tablets,CURATECH PHARMA,210,In Stock,
1551,035013,CURAMOUNT 10MG TAB,14S,Tablets,CURATECH PHARMA,230,In Stock,
1552,035054,CURAON 8MG TAB,10S,Tablets,CURATECH PHARMA,250,In Stock,
